1.0,1.0401090935163748,1.1036257791228785,1.1845871119316593,1.0512302977353147,1.0242393253239883,1.1191944027401126,1.0243205245847342,0.9711210001451942,0.93543295345923,0.8859163319286477,0.8021071471788462,0.5754795514700681,0.6563558405250205,0.6984805495701081,0.5388347405809129,0.5327710836417924,0.7451864457065565,0.6977465376100958,0.6381216468109129,0.7871321396842766,0.9225440116096351,1.0033784737810136,1.0148553601656372,0.9721846627828626,0.9063936920067409,0.7746779246541227,0.7137984723317747,0.8700165578201671,0.739202856571601
1.0,0.8695572975826862,0.8743366200573646,0.9446251286742832,0.9778348326493222,0.8750113399434422,0.7183447687497877,0.7655851790076246,0.8876069799329513,0.7784537350625009,0.8155574480089092,0.7518427070047771,0.6852251835657108,0.6507806712525875,0.6833171057974127,0.7111658413084264,0.7716020758354928,0.7375589202069096,0.7535881516924097,0.77618969396716,0.567251766678309,0.6495204274004818,0.6668064544772667,0.7218235565877139,0.6310705127321871,0.6369046107127492,0.7748966516206862,0.8924560860771997,0.8046688606619199,0.7934981494322624
1.0,1.1086881300109184,1.0778471764954562,1.0672787743041314,1.032262084463459,1.0057053488217886,0.8876595441075267,0.8152204704616675,0.7047539070100879,0.6822003232461317,0.6038119881965692,0.6094860557877455,0.5841450457931014,0.6195298025833834,0.5460799632636393,0.5377901380409464,0.5401880835870702,0.6165730541404326,0.5749099075673842,0.704211369061217,0.6742133656136701,0.7707485457475504,0.7718556066637626,0.7926705860771532,0.7662340586034436,0.7002118311691554,0.5970288089328802,0.6488256582658173,0.6428701182712518,0.5859972350546314
1.0,0.9757947714127194,0.8838690389528203,0.9124047671471084,0.7885191103853932,0.6973157751092323,0.6550980868133438,0.6168971112068683,0.595253261756545,0.5479117585240854,0.6258697918396645,0.5171784916262274,0.550847691604407,0.5661152493490773,0.4992880782687625,0.3612284699989523,0.4553534039633667,0.4198024171095459,0.5908201603824406,0.6583363000887282,0.634584377351615,0.6734548953107637,0.7191631690100461,0.7645310849941526,0.8741870690769828,0.9525262098181455,0.9081809593231223,1.034727029578203,0.8858614296912677,0.8329717961670642
1.0,1.139447808425513,0.9813539691574208,1.2047682899330634,1.0451595383149483,0.9536268424947201,0.9103208633474794,0.9702252529961988,0.9132180865531148,0.81615312015144,0.7231610317863011,0.7624471296985884,0.6943887593413226,0.7186537978228802,0.8146513257177501,0.8134160881594108,0.6271062404422958,0.7498215855822687,0.6647670736891532,0.6644737233040754,0.6102817722949777,0.7558233116678323,0.7676921677631444,0.7568300937197612,0.7040419946329495,0.8154553124956936,0.7203949116446213,0.857831668097627,0.743485912010099,0.6423849818590702
1.0,0.9005247121251876,0.9390789490379761,0.7893171201650631,0.7997709537990917,0.9255151269917316,0.9984587710664194,1.1336304330193148,1.0380775024730713,1.054966359066565,1.0001287626111985,0.9366954837089403,0.9235331639002604,0.8525986128843813,0.8567650917199667,0.8413240779107974,0.8035432914447075,0.7794537458460545,0.8811526322683451,0.8354246996475688,0.6953923846682243,0.788095118158454,0.7582294431822832,0.7440675619714088,0.737257938130456,0.6353019963205555,0.6630372030427234,0.6391031123312078,0.5493987875217602,0.6191688821101917
1.0,0.8963116597227991,0.6787785275350309,0.5757288676996827,0.5064249908491111,0.46947238290804183,0.3313851051373585,0.26767681268165394,0.2355592181165086,0.2648024731135641,0.32677227702894396,0.27714272875056656,0.2856330444018058,0.3096178284155092,0.4208281424541577,0.28456826047286676,0.5295598206537361,0.4216762337708879,0.4035334681421543,0.5535782806721355,0.613800227840439,0.49004898992409407,0.7259319599983352,0.6827378970293835,0.7579144462023071,0.8694815844142847,0.8502679623464728,0.8624251210287448,0.8346093731334948,0.6848178878705174
1.0,0.9731408362048815,1.0252110601758797,1.0255751443966201,1.0906630245603837,0.9433150571873952,1.0521233630112365,0.9938880165090577,0.9619425255015553,0.8676264839935806,0.9338971797541783,0.8345171069333087,0.793950091131942,0.6299532370053946,0.5345802325865189,0.6083870346422382,0.698075957498036,0.618026524542544,0.7198124775548034,0.9070840845390696,0.8307871295313959,0.8612772278120472,0.9180176731651876,0.8947602139612967,0.7677769984444776,0.9881534928218003,0.9665972725672897,0.904788883016633,0.8436673610412004,0.9011812224781682
1.0,1.0169201683404907,1.0867083811173492,1.040477287001296,1.0197378236612573,0.8865386242648657,0.9045502174204807,0.7373448185230305,0.7798678144448964,0.8023621268565734,0.7718878169560499,0.7529768348492025,0.7780354363410283,0.8764830594259339,0.8375073305209356,0.9657559022016531,0.7482247417836148,0.5947646646216751,0.6476360354884682,0.6523500133889735,0.47701345780994553,0.5690076978534615,0.7157261003461157,0.7295222421920025,0.6704880571852408,0.6878376653623473,0.7277124915646499,0.6295142291824164,0.7635527604296162,0.713753358857744
1.0,0.9432065843868022,0.7599373180984029,0.842093280001797,0.7671428514074804,0.8606851914200747,0.6829890343722375,0.6561691810659752,0.8409031402073589,0.7572117133335969,0.5910406842534003,0.6048962462755073,0.5762351826382047,0.5787462776386885,0.6088211174756101,0.5934216587701221,0.6422776535090845,0.6522427888389802,0.5092151105375352,0.6644126143144413,0.5569401639619844,0.6135423651654943,0.4950507509382319,0.5736024501622334,0.7197378387720803,0.7357073844758331,0.7767857159789189,0.7604255190050178,0.7109649120889349,0.7405630914235007
